id,sentence,type,pronoun,logprobs,continuation_log_prob,id_num,tokens
12_ticket_affirmative,Thomas booked a ticket in advance and it was much cheaper than he expected.,affirmative,it,"[-10.267663955688477, -5.170297145843506, -1.7901957035064697, -3.5299577713012695, -4.003979682922363, -3.1926002502441406, -2.094646453857422, -4.065217018127441, -0.8749268054962158, -4.8533124923706055, -0.32874518632888794, -0.0032421189825981855, -0.9835315942764282, -5.328289985656738, -1.9197680950164795, -0.42983368039131165]",-18.786866976646706,12,▁Thomas|▁book|ed|▁a|▁ticket|▁in|▁advance|▁and|▁it|▁was|▁much|▁che|aper|▁than|▁he|▁expected|.
12_ticket_affirmative,Thomas booked a ticket in advance and it's not a big deal.,affirmative,subj,"[-10.267663955688477, -5.170297145843506, -1.7901957035064697, -3.5299577713012695, -4.003979682922363, -3.1926002502441406, -2.094646453857422, -4.065217018127441, -3.4748432636260986, -0.03140227124094963, -2.6609723567962646, -2.6564548015594482, -3.3146119117736816, -1.432274580001831, -1.2822277545928955]",-18.91800395771861,12,▁Thomas|▁book|ed|▁a|▁ticket|▁in|▁advance|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
12_ticket_negated,Thomas didn't book a ticket in advance and it was much cheaper than he expected.,negated,it,"[-8.172155380249023, -0.6377681493759155, -0.00010418349120300263, -10.344507217407227, -1.852199673652649, -3.046142578125, -4.199030876159668, -1.0018023252487183, -2.3006229400634766, -3.6962859630584717, -0.919522762298584, -5.471837997436523, -0.7383941411972046, -0.002113967202603817, -1.7903965711593628, -3.857100009918213, -1.0481009483337402, -0.4977076053619385]",-18.021459965966642,12,▁Thomas|▁didn|'|t|▁book|▁a|▁ticket|▁in|▁advance|▁and|▁it|▁was|▁much|▁che|aper|▁than|▁he|▁expected|.
12_ticket_negated,Thomas didn't book a ticket in advance and it's not a big deal.,negated,subj,"[-8.172155380249023, -0.6377681493759155, -0.00010418349120300263, -10.344507217407227, -1.852199673652649, -3.046142578125, -4.199030876159668, -1.0018023252487183, -2.3006229400634766, -3.6962859630584717, -2.219038486480713, -0.03295370936393738, -2.3240063190460205, -2.476194381713867, -3.0637662410736084, -2.78326416015625, -1.195117473602295]",-17.790626734495163,12,▁Thomas|▁didn|'|t|▁book|▁a|▁ticket|▁in|▁advance|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
12_ticket_know,I know that Thomas booked a ticket in advance. It was much cheaper than he expected.,know,it,"[-4.491087913513184, -1.9560986757278442, -9.7783842086792, -9.972671508789062, -2.34035325050354, -1.7658406496047974, -3.182398796081543, -3.987032890319824, -2.629317283630371, -1.6436477899551392, -3.1242775917053223, -1.6744978427886963, -6.095183372497559, -0.6211506724357605, -0.001769644906744361, -1.240127444267273, -5.355259895324707, -2.590442657470703, -0.6585535407066345]",-21.3612626621034,12,▁I|▁know|▁that|▁Thomas|▁book|ed|▁a|▁ticket|▁in|▁advance|.|▁It|▁was|▁much|▁che|aper|▁than|▁he|▁expected|.
12_ticket_know,I know that Thomas booked a ticket in advance. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -9.7783842086792, -9.972671508789062, -2.34035325050354, -1.7658406496047974, -3.182398796081543, -3.987032890319824, -2.629317283630371, -1.6436477899551392, -3.1242775917053223, -1.6624586582183838, -0.026102684438228607, -2.1533172130584717, -2.380708694458008, -3.0128626823425293, -0.8205937743186951, -1.662580966949463]",-14.842902265489101,12,▁I|▁know|▁that|▁Thomas|▁book|ed|▁a|▁ticket|▁in|▁advance|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
12_ticket_doubt,I doubt that Thomas booked a ticket in advance. It was much cheaper than he expected.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -9.129029273986816, -10.547301292419434, -2.845149278640747, -1.7111976146697998, -2.7818081378936768, -3.4460668563842773, -1.1164134740829468, -0.8913193345069885, -3.196046829223633, -1.5649540424346924, -4.712187767028809, -2.1513547897338867, -0.0009673921740613878, -3.913469076156616, -5.419154167175293, -1.6031429767608643, -0.8810156583786011]",-23.442292699066456,12,▁I|▁doubt|▁that|▁Thomas|▁book|ed|▁a|▁ticket|▁in|▁advance|.|▁It|▁was|▁much|▁che|aper|▁than|▁he|▁expected|.
12_ticket_doubt,I doubt that Thomas booked a ticket in advance. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -9.129029273986816, -10.547301292419434, -2.845149278640747, -1.7111976146697998, -2.7818081378936768, -3.4460668563842773, -1.1164134740829468, -0.8913193345069885, -3.196046829223633, -1.7747013568878174, -0.029378555715084076, -2.215380907058716, -2.6951844692230225, -2.6090359687805176, -1.5900115966796875, -1.6254825592041016]",-15.73522224277258,12,▁I|▁doubt|▁that|▁Thomas|▁book|ed|▁a|▁ticket|▁in|▁advance|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
12_ticket_modal,Thomas wants to book a ticket in advance and it was much cheaper than he expected.,modal,it,"[-8.440498352050781, -0.6489781737327576, -8.686084747314453, -1.240869164466858, -3.7488346099853516, -3.759653091430664, -2.597785711288452, -2.8474419116973877, -4.496577262878418, -3.6988413333892822, -5.61118745803833, -0.6722517609596252, -0.0031960143242031336, -1.7503806352615356, -4.430448532104492, -1.1738533973693848, -0.4514659345149994]",-22.28820232884027,12,▁Thomas|▁wants|▁to|▁book|▁a|▁ticket|▁in|▁advance|▁and|▁it|▁was|▁much|▁che|aper|▁than|▁he|▁expected|.
12_ticket_modal,Thomas wants to book a ticket in advance and it's not a big deal.,modal,subj,"[-8.440498352050781, -0.6489781737327576, -8.686084747314453, -1.240869164466858, -3.7488346099853516, -3.759653091430664, -2.597785711288452, -2.8474419116973877, -4.496577262878418, -1.610718011856079, -0.007851808331906796, -2.2969374656677246, -2.9213438034057617, -3.06131649017334, -0.6884593963623047, -1.1971981525421143]",-16.28040239121765,12,▁Thomas|▁wants|▁to|▁book|▁a|▁ticket|▁in|▁advance|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
12_ticket_managed,Thomas managed to book a ticket. It was much cheaper than he expected.,managed,it,"[-10.6782808303833, -0.3123449385166168, -7.096131324768066, -1.115605354309082, -2.911480188369751, -3.1495659351348877, -3.4402735233306885, -0.6712117195129395, -6.920706272125244, -1.8651992082595825, -0.0008750900160521269, -0.8045716881752014, -4.005586624145508, -1.6154075860977173, -1.1183067560195923]",-20.442138467682526,12,▁Thomas|▁managed|▁to|▁book|▁a|▁ticket|.|▁It|▁was|▁much|▁che|aper|▁than|▁he|▁expected|.
12_ticket_managed,Thomas managed to book a ticket. It's not a big deal.,managed,subj,"[-10.6782808303833, -0.3123449385166168, -7.096131324768066, -1.115605354309082, -2.911480188369751, -3.1495659351348877, -3.4402735233306885, -3.146862506866455, -0.026927387341856956, -2.3865602016448975, -2.4296274185180664, -3.130884885787964, -1.2384263277053833, -2.037377119064331]",-17.836939370259643,12,▁Thomas|▁managed|▁to|▁book|▁a|▁ticket|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
12_ticket_failed,Thomas failed to book a ticket. It was much cheaper than he expected.,failed,it,"[-9.818397521972656, -0.36385077238082886, -8.52900505065918, -1.4238662719726562, -2.890812397003174, -2.438600540161133, -3.8484177589416504, -0.7787875533103943, -6.855001926422119, -3.0719032287597656, -0.000993830617517233, -2.757997751235962, -3.5242061614990234, -1.5505790710449219, -1.1139341592788696]",-23.501821441110224,12,▁Thomas|▁failed|▁to|▁book|▁a|▁ticket|.|▁It|▁was|▁much|▁che|aper|▁than|▁he|▁expected|.
12_ticket_failed,Thomas failed to book a ticket. It's not a big deal.,failed,subj,"[-9.818397521972656, -0.36385077238082886, -8.52900505065918, -1.4238662719726562, -2.890812397003174, -2.438600540161133, -3.8484177589416504, -3.185603141784668, -0.01467857975512743, -2.115462303161621, -2.6338560581207275, -2.6788277626037598, -0.43474721908569336, -1.7657971382141113]",-16.67738996166736,12,▁Thomas|▁failed|▁to|▁book|▁a|▁ticket|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
13_bed_affirmative,Luke bought a bed and it was delivered the next day.,affirmative,it,"[-10.063724517822266, -1.6817494630813599, -6.824584007263184, -1.5928763151168823, -5.788932800292969, -1.0541037321090698, -1.312743902206421, -3.253278970718384, -0.7105416655540466, -0.14411115646362305, -0.397288978099823]",-12.661001205444336,13,▁Luke|▁bought|▁a|▁bed|▁and|▁it|▁was|▁delivered|▁the|▁next|▁day|.
13_bed_affirmative,Luke bought a bed and it's not a big deal.,affirmative,subj,"[-10.063724517822266, -1.6817494630813599, -6.824584007263184, -1.5928763151168823, -5.788932800292969, -3.056035041809082, -0.00868224073201418, -3.06207537651062, -2.278625965118408, -4.168806076049805, -2.058730363845825, -1.1931047439575195]",-21.614992608316243,13,▁Luke|▁bought|▁a|▁bed|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
13_bed_negated,Luke didn't buy a bed and it was delivered the next day.,negated,it,"[-7.585172176361084, -0.7353734970092773, -0.0001951265730895102, -6.4498748779296875, -3.0608386993408203, -6.529310703277588, -3.0445616245269775, -4.972352981567383, -1.1168701648712158, -7.642639636993408, -3.539029121398926, -0.6342734098434448, -0.12960949540138245, -0.5276501178741455]",-18.562424927949905,13,▁Luke|▁didn|'|t|▁buy|▁a|▁bed|▁and|▁it|▁was|▁delivered|▁the|▁next|▁day|.
13_bed_negated,Luke didn't buy a bed and it's not a big deal.,negated,subj,"[-7.585172176361084, -0.7353734970092773, -0.0001951265730895102, -6.4498748779296875, -3.0608386993408203, -6.529310703277588, -3.0445616245269775, -4.972352981567383, -1.8472025394439697, -0.01837657392024994, -2.0982253551483154, -2.8739614486694336, -3.0206642150878906, -0.8392181396484375, -0.9504818916320801]",-16.62048314511776,13,▁Luke|▁didn|'|t|▁buy|▁a|▁bed|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
13_bed_know,I know that Luke bought a bed. It was delivered the next day.,know,it,"[-4.491087913513184, -1.9560986757278442, -9.97755241394043, -8.345171928405762, -1.7797781229019165, -6.791991233825684, -3.077511787414551, -2.5919885635375977, -1.1605781316757202, -4.785233020782471, -3.501413583755493, -2.044844150543213, -0.16353821754455566, -0.6816647052764893]",-14.92926037311554,13,▁I|▁know|▁that|▁Luke|▁bought|▁a|▁bed|.|▁It|▁was|▁delivered|▁the|▁next|▁day|.
13_bed_know,I know that Luke bought a bed. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -9.97755241394043, -8.345171928405762, -1.7797781229019165, -6.791991233825684, -3.077511787414551, -2.5919885635375977, -1.4508575201034546, -0.016069306060671806, -2.655266761779785, -1.8909549713134766, -2.4808032512664795, -1.4401665925979614, -1.4673093557357788]",-13.993416322395205,13,▁I|▁know|▁that|▁Luke|▁bought|▁a|▁bed|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
13_bed_doubt,I doubt that Luke bought a bed. It was delivered the next day.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -9.909146308898926, -9.403550148010254, -2.3462893962860107, -6.974276065826416, -2.5002317428588867, -2.813107967376709, -1.2982826232910156, -9.174521446228027, -3.4875731468200684, -0.864955484867096, -0.2033730447292328, -0.9654984474182129]",-18.807312160730362,13,▁I|▁doubt|▁that|▁Luke|▁bought|▁a|▁bed|.|▁It|▁was|▁delivered|▁the|▁next|▁day|.
13_bed_doubt,I doubt that Luke bought a bed. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -9.909146308898926, -9.403550148010254, -2.3462893962860107, -6.974276065826416, -2.5002317428588867, -2.813107967376709, -1.6715621948242188, -0.029058434069156647, -2.3619117736816406, -2.3359713554382324, -2.906269073486328, -1.397774577140808, -1.5208808183670044]",-15.036536194384098,13,▁I|▁doubt|▁that|▁Luke|▁bought|▁a|▁bed|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
13_bed_modal,Luke wants to buy a bed and it was delivered the next day.,modal,it,"[-8.732698440551758, -0.5533175468444824, -5.9256086349487305, -1.247811198234558, -6.495881080627441, -2.2434463500976562, -5.139865398406982, -4.178097724914551, -5.693582057952881, -3.4115488529205322, -0.8479549288749695, -0.08865311741828918, -0.5432668924331665]",-19.90296897292137,13,▁Luke|▁wants|▁to|▁buy|▁a|▁bed|▁and|▁it|▁was|▁delivered|▁the|▁next|▁day|.
13_bed_modal,Luke wants to buy a bed and it's not a big deal.,modal,subj,"[-8.732698440551758, -0.5533175468444824, -5.9256086349487305, -1.247811198234558, -6.495881080627441, -2.2434463500976562, -5.139865398406982, -1.5656291246414185, -0.0202340055257082, -2.604031562805176, -2.3866100311279297, -3.398066759109497, -0.7373235821723938, -1.2143359184265137]",-17.06609638221562,13,▁Luke|▁wants|▁to|▁buy|▁a|▁bed|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
13_bed_managed,Luke managed to buy a bed. It was delivered the next day.,managed,it,"[-10.639554977416992, -0.3269014060497284, -5.901383876800537, -1.6250828504562378, -6.410616874694824, -3.0234923362731934, -2.7775514125823975, -0.503645658493042, -5.306528091430664, -2.6348109245300293, -0.5583701729774475, -0.24438554048538208, -0.9441961050033569]",-12.96948790550232,13,▁Luke|▁managed|▁to|▁buy|▁a|▁bed|.|▁It|▁was|▁delivered|▁the|▁next|▁day|.
13_bed_managed,Luke managed to buy a bed. It's not a big deal.,managed,subj,"[-10.639554977416992, -0.3269014060497284, -5.901383876800537, -1.6250828504562378, -6.410616874694824, -3.0234923362731934, -2.7775514125823975, -3.2695090770721436, -0.022171830758452415, -2.154329299926758, -1.5589311122894287, -3.0183472633361816, -2.23292875289917, -2.1930742263793945]",-17.226842975243926,13,▁Luke|▁managed|▁to|▁buy|▁a|▁bed|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
13_bed_failed,Luke failed to buy a bed. It was delivered the next day.,failed,it,"[-9.403278350830078, -0.5408406853675842, -6.758550643920898, -1.9233273267745972, -6.468299865722656, -2.4021968841552734, -3.334947347640991, -0.75587397813797, -7.854586124420166, -2.2856204509735107, -0.4955896735191345, -0.18252938985824585, -1.1627906560897827]",-16.0719376206398,13,▁Luke|▁failed|▁to|▁buy|▁a|▁bed|.|▁It|▁was|▁delivered|▁the|▁next|▁day|.
13_bed_failed,Luke failed to buy a bed. It's not a big deal.,failed,subj,"[-9.403278350830078, -0.5408406853675842, -6.758550643920898, -1.9233273267745972, -6.468299865722656, -2.4021968841552734, -3.334947347640991, -2.9261553287506104, -0.017984651029109955, -2.0795364379882812, -2.4473624229431152, -2.524756908416748, -0.5418538451194763, -1.7270092964172363]",-15.599606238305569,13,▁Luke|▁failed|▁to|▁buy|▁a|▁bed|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
14_gin_affirmative,Dan drank a gin tonic and it was very strong.,affirmative,it,"[-8.004669189453125, -3.833024501800537, -2.238835334777832, -5.6785888671875, -1.3126131296157837, -4.741187572479248, -0.011704463511705399, -1.1303393840789795, -6.577539443969727, -1.2029260396957397, -3.988920211791992, -3.5265212059020996, -0.8159383535385132]",-16.11184525489807,14,▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁it|▁was|▁very|▁strong|.
14_gin_affirmative,Dan drank a gin tonic and it's not a big deal.,affirmative,subj,"[-8.004669189453125, -3.833024501800537, -2.238835334777832, -5.6785888671875, -1.3126131296157837, -4.741187572479248, -0.011704463511705399, -1.1303393840789795, -6.577539443969727, -4.991434574127197, -0.040993832051754, -2.435633897781372, -2.8884987831115723, -3.3665812015533447, -0.5849372148513794, -0.9552162885665894]",-21.840835236012936,14,▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
14_gin_negated,Dan didn't drink a gin tonic and it was very strong.,negated,it,"[-9.231027603149414, -0.7764685153961182, -0.00016890530241653323, -7.464014053344727, -4.004428863525391, -8.23156452178955, -2.020273208618164, -4.361855983734131, -0.01598343253135681, -3.2228307723999023, -4.170494079589844, -1.1506541967391968, -4.256773471832275, -5.669428825378418, -0.9065006375312805]",-16.153851211071014,14,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁and|▁it|▁was|▁very|▁strong|.
14_gin_negated,Dan didn't drink a gin tonic and it's not a big deal.,negated,subj,"[-9.231027603149414, -0.7764685153961182, -0.00016890530241653323, -7.464014053344727, -4.004428863525391, -8.23156452178955, -2.020273208618164, -4.361855983734131, -0.01598343253135681, -3.2228307723999023, -4.170494079589844, -2.223428249359131, -0.024494623765349388, -1.637865662574768, -2.4795117378234863, -4.177601337432861, -0.5561931729316711, -0.8257082104682922]",-16.095297073945403,14,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
14_gin_know,I know that Dan drank a gin tonic. It was very strong.,know,it,"[-4.491087913513184, -1.9560986757278442, -9.035335540771484, -9.689764022827148, -2.3008155822753906, -1.9434605836868286, -7.184181213378906, -0.521251916885376, -4.3448262214660645, -0.028477320447564125, -2.573621988296509, -3.2755136489868164, -1.0318243503570557, -3.487025737762451, -2.895336866378784, -1.1368776559829712]",-11.826578259468079,14,▁I|▁know|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|.|▁It|▁was|▁very|▁strong|.
14_gin_know,I know that Dan drank a gin tonic. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -9.035335540771484, -9.689764022827148, -2.3008155822753906, -1.9434605836868286, -7.184181213378906, -0.521251916885376, -4.3448262214660645, -0.028477320447564125, -2.573621988296509, -3.2755136489868164, -2.035644769668579, -0.017554156482219696, -2.425680160522461, -2.1342625617980957, -2.689363479614258, -0.6485903859138489, -1.2101857662200928]",-14.436794929206371,14,▁I|▁know|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
14_gin_doubt,I doubt that Dan drank a gin tonic. It was very strong.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -9.182890892028809, -10.084346771240234, -2.3614954948425293, -2.903014898300171, -7.118193626403809, -1.1799298524856567, -4.426114082336426, -0.03467317670583725, -2.110886812210083, -3.4170217514038086, -1.380589246749878, -4.793125152587891, -4.191221237182617, -1.631399393081665]",-15.41335678100586,14,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|.|▁It|▁was|▁very|▁strong|.
14_gin_doubt,I doubt that Dan drank a gin tonic. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -9.182890892028809, -10.084346771240234, -2.3614954948425293, -2.903014898300171, -7.118193626403809, -1.1799298524856567, -4.426114082336426, -0.03467317670583725, -2.110886812210083, -3.4170217514038086, -1.7390201091766357, -0.018489275127649307, -2.3036651611328125, -1.686905026435852, -4.538139343261719, -0.9752253890037537, -1.4780200719833374]",-16.156486127525568,14,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
14_gin_modal,Dan wants to drink a gin tonic and it was very strong.,modal,it,"[-9.726167678833008, -0.34946495294570923, -7.541450500488281, -2.7026407718658447, -6.108888149261475, -0.643835186958313, -4.723237037658691, -0.032290372997522354, -2.002976417541504, -4.9174885749816895, -3.9430794715881348, -4.157442092895508, -5.731842994689941, -1.1704448461532593]",-19.920297980308533,14,▁Dan|▁wants|▁to|▁drink|▁a|▁g|in|▁t|onic|▁and|▁it|▁was|▁very|▁strong|.
14_gin_modal,Dan wants to drink a gin tonic and it's not a big deal.,modal,subj,"[-9.726167678833008, -0.34946495294570923, -7.541450500488281, -2.7026407718658447, -6.108888149261475, -0.643835186958313, -4.723237037658691, -0.032290372997522354, -2.002976417541504, -4.9174885749816895, -1.5637143850326538, -0.018507180735468864, -2.39955735206604, -2.514193296432495, -3.9255661964416504, -0.20234161615371704, -0.8075221180915833]",-16.348890719935298,14,▁Dan|▁wants|▁to|▁drink|▁a|▁g|in|▁t|onic|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
14_gin_managed,Dan managed to mix a gin tonic. It was very strong.,managed,it,"[-11.776649475097656, -0.4103516936302185, -8.591937065124512, -2.630892276763916, -6.2382097244262695, -2.1094417572021484, -4.400607109069824, -0.19922535121440887, -3.1005825996398926, -3.345695972442627, -0.6660979390144348, -3.6649255752563477, -2.8238718509674072, -1.2554054260253906]",-11.755996763706207,14,▁Dan|▁managed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁It|▁was|▁very|▁strong|.
14_gin_managed,Dan managed to mix a gin tonic. It's not a big deal.,managed,subj,"[-11.776649475097656, -0.4103516936302185, -8.591937065124512, -2.630892276763916, -6.2382097244262695, -2.1094417572021484, -4.400607109069824, -0.19922535121440887, -3.1005825996398926, -3.345695972442627, -3.0230581760406494, -0.018988849595189095, -2.081075668334961, -2.1794185638427734, -3.772678852081299, -0.7499313354492188, -2.2081804275512695]",-17.379027845337987,14,▁Dan|▁managed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
14_gin_failed,Dan failed to mix a gin tonic. It was very strong.,failed,it,"[-12.01266098022461, -0.755051851272583, -10.301721572875977, -4.0247626304626465, -6.027298450469971, -1.0361348390579224, -5.340023040771484, -0.046030763536691666, -2.553743362426758, -3.6619091033935547, -0.8851277828216553, -4.690869331359863, -5.262876510620117, -1.0221781730651855]",-15.522960901260376,14,▁Dan|▁failed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁It|▁was|▁very|▁strong|.
14_gin_failed,Dan failed to mix a gin tonic. It's not a big deal.,failed,subj,"[-12.01266098022461, -0.755051851272583, -10.301721572875977, -4.0247626304626465, -6.027298450469971, -1.0361348390579224, -5.340023040771484, -0.046030763536691666, -2.553743362426758, -3.6619091033935547, -2.5473649501800537, -0.014229852706193924, -2.134951591491699, -2.153733015060425, -2.187591791152954, -0.2606421113014221, -1.8945527076721191]",-14.854975122958422,14,▁Dan|▁failed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
15_bone_affirmative,David discovered a bone on his archeological expedition and it likely belonged to an extinct bird species.,affirmative,it,"[-9.721929550170898, -2.875337839126587, -6.022636890411377, -2.209291934967041, -3.7035958766937256, -2.6189842224121094, -7.675553798675537, -1.284598469734192, -0.07442843168973923, -2.632550001144409, -2.775322914123535, -3.0000364780426025, -9.910991668701172, -0.7690808773040771, -0.007775516249239445, -2.9791417121887207, -2.383162021636963, -0.004388107918202877, -4.963449478149414, -3.3068747520446777, -0.8900174498558044]",-28.214918062090874,15,▁David|▁discovered|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|▁and|▁it|▁likely|▁belonged|▁to|▁an|▁ext|inct|▁bird|▁species|.
15_bone_affirmative,David discovered a bone on his archeological expedition and it's not a big deal.,affirmative,subj,"[-9.721929550170898, -2.875337839126587, -6.022636890411377, -2.209291934967041, -3.7035958766937256, -2.6189842224121094, -7.675553798675537, -1.284598469734192, -0.07442843168973923, -2.632550001144409, -2.775322914123535, -3.0000364780426025, -4.12190055847168, -0.005763341672718525, -2.973268747329712, -1.9821141958236694, -5.346024036407471, -0.7870170474052429, -1.2054736614227295]",-19.421598066575825,15,▁David|▁discovered|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
15_bone_negated,David didn't discover a bone on his archeological expedition and it likely belonged to an extinct bird species.,negated,it,"[-8.327735900878906, -0.866786777973175, -0.00017450717859901488, -8.222968101501465, -3.5449416637420654, -5.895203590393066, -1.5379256010055542, -4.239560127258301, -1.8817169666290283, -7.057949066162109, -1.2509762048721313, -0.06619089841842651, -2.6243112087249756, -4.2992143630981445, -3.3897757530212402, -7.598427772521973, -4.336359977722168, -0.03369694948196411, -2.6177515983581543, -3.0331218242645264, -0.03132891282439232, -5.334354400634766, -3.1854145526885986, -0.7451281547546387]",-30.30535989627242,15,▁David|▁didn|'|t|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|▁and|▁it|▁likely|▁belonged|▁to|▁an|▁ext|inct|▁bird|▁species|.
15_bone_negated,David didn't discover a bone on his archeological expedition and it's not a big deal.,negated,subj,"[-8.327735900878906, -0.866786777973175, -0.00017450717859901488, -8.222968101501465, -3.5449416637420654, -5.895203590393066, -1.5379256010055542, -4.239560127258301, -1.8817169666290283, -7.057949066162109, -1.2509762048721313, -0.06619089841842651, -2.6243112087249756, -4.2992143630981445, -3.3897757530212402, -1.9556444883346558, -0.010138913989067078, -1.5905537605285645, -2.3681259155273438, -4.414899826049805, -0.5249061584472656, -0.8520973920822144]",-15.106142207980156,15,▁David|▁didn|'|t|▁discover|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
15_bone_know,I know that David discovered a bone on his archeological expedition. It likely belonged to an extinct bird species.,know,it,"[-4.491087913513184, -1.9560986757278442, -8.418185234069824, -9.828556060791016, -2.6614418029785156, -6.64857292175293, -1.7216846942901611, -3.5765209197998047, -2.151432991027832, -6.706394672393799, -1.055169701576233, -0.07248248159885406, -2.8375046253204346, -1.7718684673309326, -2.871483325958252, -9.02871036529541, -1.1338986158370972, -0.00680888956412673, -2.778289556503296, -3.0819969177246094, -0.0059011755511164665, -4.902549743652344, -3.873004674911499, -0.8713515400886536]",-28.553994805086404,15,▁I|▁know|▁that|▁David|▁discovered|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|▁likely|▁belonged|▁to|▁an|▁ext|inct|▁bird|▁species|.
15_bone_know,I know that David discovered a bone on his archeological expedition. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -8.418185234069824, -9.828556060791016, -2.6614418029785156, -6.64857292175293, -1.7216846942901611, -3.5765209197998047, -2.151432991027832, -6.706394672393799, -1.055169701576233, -0.07248248159885406, -2.8375046253204346, -1.7718684673309326, -2.871483325958252, -2.217491626739502, -0.008862800896167755, -2.874418258666992, -1.902284026145935, -2.959202289581299, -0.5885440111160278, -1.424609661102295]",-14.84689600020647,15,▁I|▁know|▁that|▁David|▁discovered|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
15_bone_doubt,I doubt that David discovered a bone on his archeological expedition. It likely belonged to an extinct bird species.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -8.201032638549805, -9.689014434814453, -2.969423770904541, -6.134247779846191, -2.0488603115081787, -3.9891698360443115, -1.7662827968597412, -6.063486576080322, -1.779749870300293, -0.04427724704146385, -2.596162796020508, -1.20418381690979, -2.901310920715332, -6.94260311126709, -2.773624897003174, -0.02112659066915512, -2.5550472736358643, -3.9683709144592285, -0.06095857545733452, -5.272644519805908, -3.943544387817383, -1.0459911823272705]",-29.48522237315774,15,▁I|▁doubt|▁that|▁David|▁discovered|▁a|▁b|one|▁on|▁his|▁ar|che|ological|▁expedition|.|▁It|▁likely|▁belonged|▁to|▁an|▁ext|inct|▁bird|▁species|.
